,Literate Haskell,200,0,0,0,,,,,,,,,,,,,,,
,LiteScript,168,0,0,0,,,,,,,,,,,,,,,
,Lithe,45,0,0,5,,,,,,,,,,,,,,,
,little,266,0,0,0,,,,,,,,,,,,,,,
,Little b,56,0,0,7,,,,,,,,,,,,,,,
,Little Implementation Language,41,0,0,4,,,,,,,,,,,,,,,
,Little Smalltalk,20,0,0,0,,,,,,,,,,,,,,,
,LiveCode,321,0,0,60,,,,,,,,,,,,,,,
,LiveScript,395,0,2273,35,,,,,,,,,,,,,,,
,Livr,339,0,0,0,,,,,,,,,,,,,,,
,llhd,1,0,0,0,,,,,,,,,,,,,,,
,lllpg,1,0,0,0,,,,,,,,,,,,,,,
,LLVM IR,5812,23,1345,693,,,,,,,,,,,,,,,
,lmdb,3686,0,0,0,,,,,,,,,,,,,,,
,LNF,0,0,0,0,,,,,,,,,,,,,,,
,LO,0,0,0,0,,,,,,,,,,,,,,,
,lobster,1626,0,0,0,,,,,,,,,,,,,,,
,local,0,0,0,0,,,,,,,,,,,,,,,
,loci,127,0,0,0,,,,,,,,,,,,,,,
,Locomotive BASIC,105,0,0,17,,,,,,,,,,,,,,,
,LOCS,0,0,0,0,,,,,,,,,,,,,,,
,LOGAL,0,0,0,0,,,,,,,,,,,,,,,
,Logica,1691,0,0,0,,,,,,,,,,,,,,,
,Logicon,0,0,0,0,,,,,,,,,,,,,,,
,LOGIN,0,0,0,0,,,,,,,,,,,,,,,
,LOGIST,0,0,0,0,,,,,,,,,,,,,,,
,LOGLAN,3515,0,0,699,,,,,,,,,,,,,,,
,LOGLISP,0,0,0,0,,,,,,,,,,,,,,,
,loglo,1,0,0,0,,,,,,,,,,,,,,,
,Logo,2895,0,0,575,,,,,,,,,,,,,,,
,LOGOL,0,0,0,0,,,,,,,,,,,,,,,
,Logos,200,0,4497,0,,,,,,,,,,,,,,,
,LogoWriter,0,0,0,0,,,,,,,,,,,,,,,
,Logres,0,0,0,0,,,,,,,,,,,,,,,
,LogScheme,0,0,0,0,,,,,,,,,,,,,,,
,Logtalk,231,0,52,2,,,,,,,,,,,,,,,
,LOL,0,0,0,0,,,,,,,,,,,,,,,
,LOLA,0,0,0,0,,,,,,,,,,,,,,,
,Lola-2,0,0,0,0,,,,,,,,,,,,,,,
,LOLCODE,1486,0,109,293,,,,,,,,,,,,,,,
,LookML,201,0,185,0,,,,,,,,,,,,,,,
,Loom,1,0,0,0,,,,,,,,,,,,,,,
,LoomScript,201,0,7,0,,,,,,,,,,,,,,,
,LOOPN++,0,0,0,0,,,,,,,,,,,,,,,
,LORE,0,0,0,0,,,,,,,,,,,,,,,
,Lorel,0,0,0,0,,,,,,,,,,,,,,,
,LOTIS,0,0,0,0,,,,,,,,,,,,,,,
,LOTOS,0,0,0,0,,,,,,,,,,,,,,,
,LotusScript,165,0,0,29,,,,,,,,,,,,,,,
,Low Level Lisp,0,0,0,0,,,,,,,,,,,,,,,
,Low*,1,0,0,0,,,,,,,,,,,,,,,
,LPC,256,0,0,47,,,,,,,,,,,,,,,
,LPL,0,0,0,0,,,,,,,,,,,,,,,
,LRLTRAN,0,0,0,0,,,,,,,,,,,,,,,
,lsd,7,0,0,0,,,,,,,,,,,,,,,
,LSP,21,0,0,0,,,,,,,,,,,,,,,
,Lua,58860,1106,34346,1069,,,,,,,,,,,,,,,
,LuaJIT,5901,0,0,0,,,,,,,,,,,,,,,
,luarocks-pm,1,0,0,0,,,,,,,,,,,,,,,
,luau,1,0,0,0,,,,,,,,,,,,,,,
,LUCID,471,0,0,19,,,,,,,,,,,,,,,
,Lucid representations,0,0,0,0,,,,,,,,,,,,,,,
,Lucidchart,606,0,0,117,,,,,,,,,,,,,,,
,Lucinda,0,0,0,0,,,,,,,,,,,,,,,
,Luna,9051,0,0,0,,,,,,,,,,,,,,,
,lunar,1,0,0,0,,,,,,,,,,,,,,,
,Lush,1,0,0,0,,,,,,,,,,,,,,,
,Lustre,150,0,0,26,,,,,,,,,,,,,,,
,Lux,1655,0,0,0,,,,,,,,,,,,,,,
,LYaPAS,50,0,0,6,,,,,,,,,,,,,,,
,Lygon,0,0,0,0,,,,,,,,,,,,,,,
,Lynx,70,0,0,10,,,,,,,,,,,,,,,
,LyX,671,0,0,130,,,,,,,,,,,,,,,
,M,15,0,0,-1,,,,,,,,,,,,,,,
,M2001,45,0,0,5,,,,,,,,,,,,,,,
,m3db,5360,0,0,0,,,,,,,,,,,,,,,
,M4,715,0,15666,99,,,,,,,,,,,,,,,
,M4Sugar,200,0,0,0,,,,,,,,,,,,,,,
,MacAims,0,0,0,0,,,,,,,,,,,,,,,
,MacBASIC,45,0,0,5,,,,,,,,,,,,,,,
,MacBook Air,20,0,0,0,,,,,,,,,,,,,,,
,Macchiato,2,0,0,0,,,,,,,,,,,,,,,
,MACE,0,0,0,0,,,,,,,,,,,,,,,
,Machiavelli,0,0,0,0,,,,,,,,,,,,,,,
,Macintosh,20,0,0,0,,,,,,,,,,,,,,,
,Macintosh Common Lisp,20,0,0,0,,,,,,,,,,,,,,,
,MACRO,800,0,0,156,,,,,,,,,,,,,,,
,Macro SPITBOL,0,0,0,0,,,,,,,,,,,,,,,
,MACRO-10,40,0,0,4,,,,,,,,,,,,,,,
,MACRO-11,65,0,0,9,,,,,,,,,,,,,,,
,MacroML,45,0,0,5,,,,,,,,,,,,,,,
,MADCAP,0,0,0,0,,,,,,,,,,,,,,,
,MADCAP VI,0,0,0,0,,,,,,,,,,,,,,,
,MADS,0,0,0,0,,,,,,,,,,,,,,,
,mages,137,0,0,0,,,,,,,,,,,,,,,
,Magic Paper,0,0,0,0,,,,,,,,,,,,,,,
,Magik,165,0,0,29,,,,,,,,,,,,,,,
,Magit,59296,0,0,0,,,,,,,,,,,,,,,
,MAGMA,151,0,0,26,,,,,,,,,,,,,,,
,Magma2,0,0,0,0,,,,,,,,,,,,,,,
,magritte,0,0,0,0,,,,,,,,,,,,,,,
,mai,2,0,0,0,,,,,,,,,,,,,,,
,MAI Basic Four,80,0,0,12,,,,,,,,,,,,,,,
,Make,0,0,0,0,,,,,,,,,,,,,,,
,MakeDoc,45,0,0,5,,,,,,,,,,,,,,,
,Makefile,1861,0,250693,328,,,,,,,,,,,,,,,
,Mako,201,0,4341,0,,,,,,,,,,,,,,,
,mal,14998,0,0,0,,,,,,,,,,,,,,,
,Malbolge,2025,0,0,401,,,,,,,,,,,,,,,
,Mallard BASIC,60,0,0,8,,,,,,,,,,,,,,,
,MALUS,0,0,0,0,,,,,,,,,,,,,,,
,Mama,71,0,0,10,,,,,,,,,,,,,,,
,Manchester syntax,0,0,0,0,,,,,,,,,,,,,,,
,Mangle,550,0,0,0,,,,,,,,,,,,,,,
,manhood,3350,0,0,0,,,,,,,,,,,,,,,
,Manim,23655,0,0,0,,,,,,,,,,,,,,,
,manool,67,0,0,0,,,,,,,,,,,,,,,
,manticore,0,0,0,0,,,,,,,,,,,,,,,
,ManuScript,0,0,0,0,,,,,,,,,,,,,,,
,MAP,0,0,0,0,,,,,,,,,,,,,,,
,MapBasic,60,0,0,8,,,,,,,,,,,,,,,
,Maple,53310,511,0,231,,,,,,,,,,,,,,,
,Maplesoft Application Center,1,0,0,0,,,,,,,,,,,,,,,
,MAPPER,145,0,0,25,,,,,,,,,,,,,,,
,MAPQUERY,0,0,0,0,,,,,,,,,,,,,,,
,MAPS,0,0,0,0,,,,,,,,,,,,,,,
,maraca-lang,2,0,0,0,,,,,,,,,,,,,,,
,Margin,224,0,0,0,,,,,,,,,,,,,,,
,MARIA XML,40,0,0,4,,,,,,,,,,,,,,,
,MariaDB,2710,0,0,538,,,,,,,,,,,,,,,
,MariaDB ColumnStore,0,0,0,0,,,,,,,,,,,,,,,
,Marine Trading Markup Language,1,0,12,0,,,,,,,,,,,,,,,
,MARK IV,65,0,0,9,,,,,,,,,,,,,,,
,Markdeep,1,0,0,0,,,,,,,,,,,,,,,
,Markdown,12503,0,8,1954,,,,,,,,,,,,,,,
,MarkLogic,0,0,0,0,,,,,,,,,,,,,,,
,Marko,13537,0,12,0,,,,,,,,,,,,,,,
,MarkovJunior,6062,0,0,0,,,,,,,,,,,,,,,
,Markus,3,0,0,0,,,,,,,,,,,,,,,
,Markwhen,2535,0,0,0,,,,,,,,,,,,,,,
,Marlais,0,0,0,0,,,,,,,,,,,,,,,
,Marmot,15,0,0,-1,,,,,,,,,,,,,,,
,Marp,888,0,0,0,,,,,,,,,,,,,,,
,MARSYAS,0,0,0,0,,,,,,,,,,,,,,,
,marten,1,0,0,0,,,,,,,,,,,,,,,
,Mary,55,0,0,7,,,,,,,,,,,,,,,
,Mary/2,0,0,0,0,,,,,,,,,,,,,,,
,Mascara,1,0,0,0,,,,,,,,,,,,,,,
,MASIM,0,0,0,0,,,,,,,,,,,,,,,
,Mask,315,0,595,0,,,,,,,,,,,,,,,
,MASM,1480,0,0,0,,,,,,,,,,,,,,,
,Mass Energy Equation,20,0,0,0,,,,,,,,,,,,,,,
,Mathcad,926,0,0,181,,,,,,,,,,,,,,,
,Mathematica,148741,1553,2662,228,,,,,,,,,,,,,,,
,mathematica-packagedata-pm,1,0,0,0,,,,,,,,,,,,,,,
,mathics,2746,0,0,0,,,,,,,,,,,,,,,
,MathJax,1,0,0,0,,,,,,,,,,,,,,,
,MATHLAB,1130,0,0,222,,,,,,,,,,,,,,,
,MathLingua,1,0,0,0,,,,,,,,,,,,,,,
,MATH-MATIC,80,0,0,12,,,,,,,,,,,,,,,
,MathML,20,0,0,0,,,,,,,,,,,,,,,
,Mathsy,0,0,0,0,,,,,,,,,,,,,,,
,MathType,21,0,0,0,,,,,,,,,,,,,,,
,MathWorks File Exchange,1,0,0,0,,,,,,,,,,,,,,,
,Matita,70,0,0,10,,,,,,,,,,,,,,,
,MATLAB,2661579,32228,2791,2338,,,,,,,,,,,,,,,
,Matplotlib,36109,0,0,218,,,,,,,,,,,,,,,
,Matrix Market Coordinate Format,51,0,0,6,,,,,,,,,,,,,,,
,MATRIX PASCAL,0,0,0,0,,,,,,,,,,,,,,,
,Matrix protocol,390,0,0,74,,,,,,,,,,,,,,,
,Maude,0,0,0,0,,,,,,,,,,,,,,,
,Maven Central Repository,1,0,0,0,,,,,,,,,,,,,,,
,MAVIS,0,0,0,0,,,,,,,,,,,,,,,
,mavo,3155,0,0,0,,,,,,,,,,,,,,,
,mawk,31,0,0,2,,,,,,,,,,,,,,,
,Max,1246,0,1031,205,,,,,,,,,,,,,,,
,Maxima,691,0,0,134,,,,,,,,,,,,,,,
,MAXScript,201,0,333,0,,,,,,,,,,,,,,,
,Maya Embedded Language,270,0,0,50,,,,,,,,,,,,,,,
,MBASIC,475,0,0,91,,,,,,,,,,,,,,,
,mckeeman-form,0,0,0,0,,,,,,,,,,,,,,,
,McLeyvier Command Language,0,0,0,0,,,,,,,,,,,,,,,
,MCOBOL,0,0,0,0,,,,,,,,,,,,,,,
,MD5,8785,0,0,1753,,,,,,,,,,,,,,,
,MDBS-QRS,0,0,0,0,,,,,,,,,,,,,,,
,MDL,134,0,0,19,,,,,,,,,,,,,,,
,MDX,16679,0,0,0,,,,,,,,,,,,,,,
,MeanscriptCLI,6,0,0,0,,,,,,,,,,,,,,,
,Mech,161,0,0,0,,,,,,,,,,,,,,,
,MediaWiki,7133,69,0,610,,,,,,,,,,,,,,,
,MEDIC,0,0,0,0,,,,,,,,,,,,,,,
,Meditech Interpretive Information System,70,0,0,10,,,,,,,,,,,,,,,
,MEDUSA,160,0,0,28,,,,,,,,,,,,,,,
,Megalog,0,0,0,0,,,,,,,,,,,,,,,
,MELD,0,0,0,0,,,,,,,,,,,,,,,
,Melody,4099,0,0,0,,,,,,,,,,,,,,,
,melpha-pm,1,0,0,0,,,,,,,,,,,,,,,
,Memcached,0,0,0,0,,,,,,,,,,,,,,,
,Memex,1025,0,0,201,,,,,,,,,,,,,,,
,MENDEL,0,0,0,0,,,,,,,,,,,,,,,
,Mentat,0,0,0,0,,,,,,,,,,,,,,,
,Mercurial,1685,0,0,333,,,,,,,,,,,,,,,
,Mercury,939,0,646,74,,,,,,,,,,,,,,,
,Mercury Programming System,0,0,0,0,,,,,,,,,,,,,,,
,merd,1,0,0,0,,,,,,,,,,,,,,,
,mermaid,58958,0,0,0,,,,,,,,,,,,,,,
,Meroon,0,0,0,0,,,,,,,,,,,,,,,
,Mesa,205,0,0,37,,,,,,,,,,,,,,,
,Meson,535,0,1153,63,,,,,,,,,,,,,,,
,Message Queuing Telemetry Transport,5661,0,0,1128,,,,,,,,,,,,,,,
,MessagePack,411,0,0,78,,,,,,,,,,,,,,,
,Meta Expressions,235,0,0,43,,,,,,,,,,,,,,,
,Meta II,105,0,0,17,,,,,,,,,,,,,,,
,META/LISP,0,0,0,0,,,,,,,,,,,,,,,
,META/PLUS,0,0,0,0,,,,,,,,,,,,,,,
,Meta-Assembler,0,0,0,0,,,,,,,,,,,,,,,
,MetaComCo,50,0,0,6,,,,,,,,,,,,,,,
,METAFONT,335,0,0,63,,,,,,,,,,,,,,,
,MetaH,0,0,0,0,,,,,,,,,,,,,,,
,Metal,2610,0,256,474,,,,,,,,,,,,,,,
,Metalang99,616,0,0,0,,,,,,,,,,,,,,,
,metalex,0,0,0,0,,,,,,,,,,,,,,,
,MetaML,0,0,0,0,,,,,,,,,,,,,,,
,METAPI,0,0,0,0,,,,,,,,,,,,,,,
,METAPOST,210,0,0,38,,,,,,,,,,,,,,,
,METASIM,0,0,0,0,,,,,,,,,,,,,,,
,METATEM,0,0,0,0,,,,,,,,,,,,,,,
,Metaweb Query Language,0,0,0,0,,,,,,,,,,,,,,,
,Met-English,35,0,0,3,,,,,,,,,,,,,,,
,Mewl,7,0,0,0,,,,,,,,,,,,,,,
,MewMew,77,0,0,0,,,,,,,,,,,,,,,
,mgmt,3781,0,0,0,,,,,,,,,,,,,,,
,MHEG-5,265,0,0,49,,,,,,,,,,,,,,,
,michelson,1,0,0,0,,,,,,,,,,,,,,,
,Michigan Algorithm Decoder,140,0,0,24,,,,,,,,,,,,,,,
,MICRODARE,0,0,0,0,,,,,,,,,,,,,,,
,Microdata HTML,880,0,0,172,,,,,,,,,,,,,,,
,micro-editor,22815,0,0,0,,,,,,,,,,,,,,,
,Micro-flowcharts,0,0,0,0,,,,,,,,,,,,,,,
,microl,7,0,0,0,,,,,,,,,,,,,,,
,micro-mitten,532,0,0,0,,,,,,,,,,,,,,,
,microPLANNER,0,0,0,0,,,,,,,,,,,,,,,
,Micro-PROLOG,15,0,0,-1,,,,,,,,,,,,,,,
,MicroPython,34179,0,0,132,,,,,,,,,,,,,,,
,Microsoft Access,0,0,0,0,,,,,,,,,,,,,,,
,Microsoft Azure,154044,1448,0,1843,,,,,,,,,,,,,,,
,Microsoft Azure Cosmos DB,0,0,0,0,,,,,,,,,,,,,,,
,Microsoft BASIC,1420,0,0,280,,,,,,,,,,,,,,,
,Microsoft Equation Editor,0,0,0,0,,,,,,,,,,,,,,,
,Microsoft Excel,19906,0,0,3977,,,,,,,,,,,,,,,
,Microsoft Macro Assembler,701,0,0,136,,,,,,,,,,,,,,,
,Microsoft Notepad,9425,0,0,1881,,,,,,,,,,,,,,,
,Microsoft Small Basic,536,0,0,103,,,,,,,,,,,,,,,
,Microsoft SQL Server,0,0,0,0,,,,,,,,,,,,,,,
,microTAL,0,0,0,0,,,,,,,,,,,,,,,
,MiKe,0,0,0,0,,,,,,,,,,,,,,,
,MIME,4380,1,0,872,,,,,,,,,,,,,,,
,MIMIC,90,0,0,14,,,,,,,,,,,,,,,
,mimium,274,0,0,0,,,,,,,,,,,,,,,
,mimix-stream-language,3,0,0,0,,,,,,,,,,,,,,,
,min,1,0,0,0,,,,,,,,,,,,,,,
,MINC,35,0,0,3,,,,,,,,,,,,,,,
,Mindsdb,17602,0,0,0,,,,,,,,,,,,,,,
,MINI OBJECT-ORIENTED LANGUAGE,1,0,0,0,,,,,,,,,,,,,,,
,MiniD,86,0,0,13,,,,,,,,,,,,,,,
,minihaskell,1,0,0,0,,,,,,,,,,,,,,,
,minikanren,430,0,0,0,,,,,,,,,,,,,,,
,Minilang,28,0,0,0,,,,,,,,,,,,,,,
,miniml,1,0,0,0,,,,,,,,,,,,,,,
,Mini-ML,0,0,0,0,,,,,,,,,,,,,,,
,miniML_error,1467,0,0,0,,,,,,,,,,,,,,,
,MINION,0,0,0,0,,,,,,,,,,,,,,,
,miniprolog,1,0,0,0,,,,,,,,,,,,,,,
,MINIVITAL,0,0,0,0,,,,,,,,,,,,,,,
,MiniZinc,596,0,0,0,,,,,,,,,,,,,,,
,MINOPT,0,0,0,0,,,,,,,,,,,,,,,
,mint,1,0,0,0,,,,,,,,,,,,,,,
,MIPS architecture,5145,12,0,1025,,,,,,,,,,,,,,,
,mir,1,0,0,0,,,,,,,,,,,,,,,
,MIRAGER,0,0,0,0,,,,,,,,,,,,,,,
,Mirah,1341,0,43,12,,,,,,,,,,,,,,,
,Miranda,300,0,0,56,,,,,,,,,,,,,,,
,Miranim,0,0,0,0,,,,,,,,,,,,,,,
,MIRC scripting language,256,0,0,37,,,,,,,,,,,,,,,
,MIRFAC,0,0,0,0,,,,,,,,,,,,,,,
,mirth,439,0,0,0,,,,,,,,,,,,,,,
,miso-framework,1,0,0,0,,,,,,,,,,,,,,,
,MIT Algebraic Compiler,0,0,0,0,,,,,,,,,,,,,,,
,Miva,81,0,0,12,,,,,,,,,,,,,,,
,Mizar,0,0,0,0,,,,,,,,,,,,,,,
,ML,2725,6,0,541,,,,,,,,,,,,,,,
,MLAB,275,0,0,51,,,,,,,,,,,,,,,
,mlatu,173,0,0,0,,,,,,,,,,,,,,,
,mlir,2460,0,30,0,,,,,,,,,,,,,,,
,M-LISP,0,0,0,0,,,,,,,,,,,,,,,
,MLISP2,0,0,0,0,,,,,,,,,,,,,,,
,mlite,1,0,0,0,,,,,,,,,,,,,,,
,mlpolyr,25,0,0,0,,,,,,,,,,,,,,,
,mmix,0,0,0,0,,,,,,,,,,,,,,,
,MML,185,0,0,33,,,,,,,,,,,,,,,
,mmsearch,0,0,0,0,,,,,,,,,,,,,,,
,MMX instruction set,1095,0,0,215,,,,,,,,,,,,,,,
,Mobl,178,0,0,0,,,,,,,,,,,,,,,
,Moby,16,0,0,-1,,,,,,,,,,,,,,,
,mochajs,30323,0,0,0,,,,,,,,,,,,,,,
,mochi,1006,0,0,0,,,,,,,,,,,,,,,
,mockingbird-notation,1,0,0,0,,,,,,,,,,,,,,,
,Mocklisp,15,0,0,-1,,,,,,,,,,,,,,,
,MODCAP,0,0,0,0,,,,,,,,,,,,,,,
,Model 204,130,0,0,22,,,,,,,,,,,,,,,
,Modelica,736,0,542,93,,,,,,,,,,,,,,,
,MODEL-K,0,0,0,0,,,,,,,,,,,,,,,
,Modified Integration Digital Analog Simulator,0,0,0,0,,,,,,,,,,,,,,,
,modl,0,0,0,0,,,,,,,,,,,,,,,
,MODLISP,0,0,0,0,,,,,,,,,,,,,,,
,MODSIM III,0,0,0,0,,,,,,,,,,,,,,,
,Modula,205,0,0,37,,,,,,,,,,,,,,,
,Modula/R,0,0,0,0,,,,,,,,,,,,,,,
,Modula-2,655,0,115,87,,,,,,,,,,,,,,,
,Modula-2+,0,0,0,0,,,,,,,,,,,,,,,
,Modula-3,641,0,19,84,,,,,,,,,,,,,,,
,Modula-3*,0,0,0,0,,,,,,,,,,,,,,,
,Modula-P,0,0,0,0,,,,,,,,,,,,,,,
,Modular Prolog,0,0,0,0,,,,,,,,,,,,,,,
,Module Management System,0,0,1322,0,,,,,,,,,,,,,,,
,Moescript,14,0,0,0,,,,,,,,,,,,,,,
,moinmoin,1,0,0,0,,,,,,,,,,,,,,,
,Molecular Query Language,20,0,0,0,,,,,,,,,,,,,,,
,Molfile,0,0,0,0,,,,,,,,,,,,,,,
,Molog,0,0,0,0,,,,,,,,,,,,,,,
,Monaco Editor,38687,0,0,0,,,,,,,,,,,,,,,
,Mond,360,0,0,0,,,,,,,,,,,,,,,
,Monesa,15,0,0,-1,,,,,,,,,,,,,,,
,MongoDB,318335,3787,0,1760,,,,,,,,,,,,,,,
,Monkey,292,0,116,14,,,,,,,,,,,,,,,
,MonoDevelop,20,0,0,0,,,,,,,,,,,,,,,
,monte,106,0,0,0,,,,,,,,,,,,,,,
,MOO,80,0,23,12,,,,,,,,,,,,,,,
,Moonrock Basic Compiler,15,0,0,-1,,,,,,,,,,,,,,,
,MoonScript,3585,0,359,0,,,,,,,,,,,,,,,
,MOOSE,0,0,0,0,,,,,,,,,,,,,,,
,morfa,1,0,0,0,,,,,,,,,,,,,,,
,Morfik,150,0,0,26,,,,,,,,,,,,,,,
,Morphe,0,0,0,0,,,,,,,,,,,,,,,
,MORPHISM,0,0,0,0,,,,,,,,,,,,,,,
,Morse code,29235,0,0,5843,,,,,,,,,,,,,,,
,Mortran,60,0,0,8,,,,,,,,,,,,,,,
,Motif,450,0,0,86,,,,,,,,,,,,,,,
,mountain,5,0,0,0,,,,,,,,,,,,,,,
,Mouse,81,0,0,12,,,,,,,,,,,,,,,
,MOUSE4,0,0,0,0,,,,,,,,,,,,,,,
,Moxie,0,0,0,0,,,,,,,,,,,,,,,
,moya,147,0,0,0,,,,,,,,,,,,,,,
,MP3,20,0,0,0,,,,,,,,,,,,,,,
,MPGS,0,0,0,0,,,,,,,,,,,,,,,
,mpl,1,0,0,0,,,,,,,,,,,,,,,
,MPS,2306,0,0,39,,,,,,,,,,,,,,,
,MPSX,0,0,0,0,,,,,,,,,,,,,,,
,MQL5,480,0,38,52,,,,,,,,,,,,,,,
,MRDB,0,0,0,0,,,,,,,,,,,,,,,
,MS2,0,0,0,0,,,,,,,,,,,,,,,
,Mscgen,1,0,0,0,,,,,,,,,,,,,,,
,MSG.84,0,0,0,0,,,,,,,,,,,,,,,
,MSL,0,0,0,0,,,,,,,,,,,,,,,
,MSX BASIC,115,0,0,19,,,,,,,,,,,,,,,
,Mu,1367,0,0,0,,,,,,,,,,,,,,,
,MUDDL,91,0,0,1,,,,,,,,,,,,,,,
,Mudlle,43,0,0,1,,,,,,,,,,,,,,,
,muFP,0,0,0,0,,,,,,,,,,,,,,,
,Mul-T,0,0,0,0,,,,,,,,,,,,,,,
,multiaddr,550,0,0,0,,,,,,,,,,,,,,,
,multibase,393,0,0,0,,,,,,,,,,,,,,,
,multicodec,749,0,0,0,,,,,,,,,,,,,,,
,Multics,970,0,0,190,,,,,,,,,,,,,,,
,MultiDimensional eXpressions,590,0,0,114,,,,,,,,,,,,,,,
,Multigame,0,0,0,0,,,,,,,,,,,,,,,
,Multihash,1,0,0,0,,,,,,,,,,,,,,,
,Multi-user BASIC,25,0,0,1,,,,,,,,,,,,,,,
,Multi-User Forth,30,0,0,2,,,,,,,,,,,,,,,
,muMath,60,0,0,8,,,,,,,,,,,,,,,
,MUMPS,1345,0,4908,255,,,,,,,,,,,,,,,
,MUMS,0,0,0,0,,,,,,,,,,,,,,,
,MUNIN,0,0,0,0,,,,,,,,,,,,,,,
,mun-lang,1461,0,0,0,,,,,,,,,,,,,,,
,muon,828,0,0,0,,,,,,,,,,,,,,,
,muPad,366,0,71,29,,,,,,,,,,,,,,,
,MurmurHash,1505,0,0,297,,,,,,,,,,,,,,,
,Mushroom,0,0,0,0,,,,,,,,,,,,,,,
,MUSIC/SP,210,0,0,38,,,,,,,,,,,,,,,
,MusicXML,370,0,0,70,,,,,,,,,,,,,,,
,MuSimp,0,0,0,0,,,,,,,,,,,,,,,
,MUSP,15,0,0,-1,,,,,,,,,,,,,,,
,mustache,3677,0,616,0,,,,,,,,,,,,,,,
,MUSYS,0,0,0,0,,,,,,,,,,,,,,,
,MVEL,235,0,0,43,,,,,,,,,,,,,,,
,MVL,0,0,0,0,,,,,,,,,,,,,,,
,MXF,780,0,0,152,,,,,,,,,,,,,,,
,MXML,180,0,0,32,,,,,,,,,,,,,,,
,MyBB,250,0,0,46,,,,,,,,,,,,,,,
,mycroft,89,0,0,0,,,,,,,,,,,,,,,
,Myghty,0,0,59,0,,,,,,,,,,,,,,,
,myia,570,0,0,0,,,,,,,,,,,,,,,
,mypy,1,0,0,0,,,,,,,,,,,,,,,
,myrddin,1,0,0,0,,,,,,,,,,,,,,,
,mys,153,0,0,0,,,,,,,,,,,,,,,
,MySQL,2608362,47466,0,2139,,,,,,,,,,,,,,,
,mythryl,146,0,0,0,,,,,,,,,,,,,,,
,N,0,0,0,0,,,,,,,,,,,,,,,
,Nadesiko,230,0,0,0,,,,,,,,,,,,,,,
,Nail,0,0,0,0,,,,,,,,,,,,,,,
,NAKL,0,0,0,0,,,,,,,,,,,,,,,
,Namespace Routing Language,20,0,0,0,,,,,,,,,,,,,,,
,Namespace-based Validation Dispatching Language,45,0,0,5,,,,,,,,,,,,,,,
,Napier88,45,0,0,5,,,,,,,,,,,,,,,
,NAPSS,0,0,0,0,,,,,,,,,,,,,,,
,NARPL,0,0,0,0,,,,,,,,,,,,,,,
,Nasal,1,0,12,0,,,,,,,,,,,,,,,
,Nassi-Shneiderman charts,0,0,0,0,,,,,,,,,,,,,,,
,NATO phonetic alphabet,66990,0,0,13394,,,,,,,,,,,,,,,
,NATURAL,35,0,0,3,,,,,,,,,,,,,,,
,Natural Language Toolkit,19291,0,0,111,,,,,,,,,,,,,,,
,Navier-Stokes Equation,20,0,0,0,,,,,,,,,,,,,,,
,Navigational User's Language,0,0,0,0,,,,,,,,,,,,,,,
,NCAR Command Language,612,0,64,4,,,,,,,,,,,,,,,
,NDL,0,0,0,0,,,,,,,,,,,,,,,
,Nearley,4099,0,33,0,,,,,,,,,,,,,,,
,NEATER 2,0,0,0,0,,,,,,,,,,,,,,,
,NEBULA,0,0,0,0,,,,,,,,,,,,,,,
,nectar,1,0,0,0,,,,,,,,,,,,,,,
,neeilang,49,0,0,0,,,,,,,,,,,,,,,
,Neko,995,0,0,32,,,,,,,,,,,,,,,
,NELIAC,45,0,0,5,,,,,,,,,,,,,,,
,Nelua,0,0,0,0,,,,,,,,,,,,,,,
,Nemerle,406,0,286,37,,,,,,,,,,,,,,,
,Neo4j,0,0,0,0,,,,,,,,,,,,,,,
,neovim-editor,1,0,0,0,,,,,,,,,,,,,,,
,neralie-format,1,0,0,0,,,,,,,,,,,,,,,
,NESL,70,0,0,10,,,,,,,,,,,,,,,
,Ness,0,0,0,0,,,,,,,,,,,,,,,
,Nested Context Language,45,0,0,5,,,,,,,,,,,,,,,
,NestedText,305,0,0,0,,,,,,,,,,,,,,,
,NetBasic,0,0,0,0,,,,,,,,,,,,,,,
,netbeans-editor,4309,0,0,0,,,,,,,,,,,,,,,
,Netform,0,0,0,0,,,,,,,,,,,,,,,
,net-format,0,0,0,0,,,,,,,,,,,,,,,
,Netlib,116,0,0,19,,,,,,,,,,,,,,,
,NetLinx,290,0,25,14,,,,,,,,,,,,,,,
,NetLogo,2193,0,154,80,,,,,,,,,,,,,,,
,Netpbm grayscale image format,0,0,0,0,,,,,,,,,,,,,,,
,NetRexx,65,0,0,9,,,,,,,,,,,,,,,
,Netscript,0,0,0,0,,,,,,,,,,,,,,,
,Netwide Assembler,606,0,0,117,,,,,,,,,,,,,,,
,Network Control Language,0,0,0,0,,,,,,,,,,,,,,,
,network embedded systems C,673,0,468,37,,,,,,,,,,,,,,,
,Network Time Protocol,7225,0,0,1441,,,,,,,,,,,,,,,
,NeuronC,0,0,0,0,,,,,,,,,,,,,,,
,neut,816,0,0,0,,,,,,,,,,,,,,,
,neutron,33,0,0,0,,,,,,,,,,,,,,,
,never,338,0,0,0,,,,,,,,,,,,,,,
,New AWK,1,0,0,0,,,,,,,,,,,,,,,
,New Technology File System,4520,0,0,900,,,,,,,,,,,,,,,
,newclay,8,0,0,0,,,,,,,,,,,,,,,
